person_number,work_date,pay_code,hours,job,labor_level_1,labor_level_2,labor_level_3,shift_count
CNA049,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA049,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA050,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA051,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA052,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA053,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA054,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA055,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA056,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA057,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA058,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA059,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA060,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA061,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA061,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA062,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA063,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA064,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA065,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA065,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA065,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA065,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA065,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA065,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA065,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA066,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-23,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA067,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-28,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA068,2026-03-29,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-16,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-17,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-18,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-19,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-20,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-21,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-22,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-24,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-25,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-26,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA069,2026-03-27,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
